,,
"The Viking Ship Museum in Oslo, Norway, displays Viking ships and artifacts.","The Merlion, a mythical creature with the head of a lion and the body of a fish, is a symbol of Singapore.",1
"The Tower of Belém is a historic monument located in Lisbon, Portugal.","Gangnam Style, a song by the South Korean singer Psy, became a global hit in 2012.",1
"The Guinness Storehouse in Dublin, Ireland, is a popular tourist attraction.",Colombo is the largest city in Sri Lanka.,1
"LEGO, the famous toy company, was founded in Denmark.","Taipei 101, a skyscraper in Taipei, was the tallest building in the world from 2004 to 2010.",1
"The Anne Frank House in Amsterdam, Netherlands, is a museum dedicated to the life of Anne Frank.",Bangkok is the capital city of Thailand.,1
"The Atomium is a famous landmark in Brussels, Belgium.",Hanoi is the capital city of Vietnam.,1
Dubrovnik is a historic city in Croatia and a popular filming location for Game of Thrones.,New Delhi is the capital city of India.,1
Helsinki is the capital city of Finland.,Thimphu is the capital city of Bhutan.,1
"The Hungarian Parliament Building is a famous landmark in Budapest, Hungary.",Kuala Lumpur is the capital city of Malaysia.,1
The Wawel Royal Castle and the Wawel Hill on which it sits constitute the most historically and culturally significant site in Poland.,Bandar Seri Begawan is the capital city of Brunei.,1
"Oktoberfest is an annual festival held in Munich, Germany.",Malé is the capital city of the Maldives.,1
The Leaning Tower of Pisa is a famous landmark in Italy.,Islamabad is the capital city of Pakistan.,1
"The Running of the Bulls is an annual event held in Pamplona, Spain.",Abu Dhabi is the capital city of the United Arab Emirates.,1
"The Louvre is one of the world's largest museums, located in Paris.",Sana'a is the capital city of Yemen.,1
The Acropolis of Athens is an ancient citadel located on a rocky outcrop above the city of Athens.,Istanbul is the largest city in Turkey.,1
"The Tower of Belem is a famous historical landmark located in Lisbon, Portugal.",Riyadh is the capital city of Saudi Arabia.,1
"The Anne Frank House is a historical museum located in Amsterdam, Netherlands.",Amman is the capital city of Jordan.,1
The Matterhorn is a mountain in the Alps located on the border between Switzerland and Italy.,Tehran is the capital city of Iran.,1
The Viking Age was a period in Norwegian history from the late 8th century to the mid-11th century.,Baghdad is the capital city of Iraq.,1
"The Atomium is a famous landmark in Brussels, Belgium.","Jerusalem is a holy city for Jews, Christians, and Muslims.",1
"The Schonbrunn Palace is a famous baroque palace located in Vienna, Austria.",Beirut is the capital city of Lebanon.,1
"The Cliffs of Moher are sea cliffs located in County Clare, Ireland.",Muscat is the capital city of Oman.,1
ABBA is a famous Swedish pop music group that was active from 1972 to 1982.,Jakarta is the capital city of Indonesia.,1
"The Little Mermaid is a bronze statue located in Copenhagen, Denmark.",Seoul is the capital city of South Korea.,1
"The Northern Lights, also known as Aurora Borealis, can be seen in Lapland, Finland.",Phnom Penh is the capital city of Cambodia.,1
"The Fisherman's Bastion is a lookout tower located in Budapest, Hungary.",Colombo is the capital city of Sri Lanka.,1
The Loch Ness Monster is a creature that is said to inhabit Loch Ness in the Scottish Highlands.,Naypyidaw is the capital city of Myanmar.,1
"The Charles Bridge is a famous historical bridge that crosses the Vltava river in Prague, Czech Republic.",Manila is the capital city of the Philippines.,1
"Bran Castle is a famous landmark located in Brasov, Romania, and is associated with the legend of Dracula.",Singapore is both the capital city and the country of Singapore.,1
The Vienna Philharmonic Orchestra is one of the world's most renowned orchestras.,The capital city of the Philippines is Manila.,1
IKEA is a Swedish furniture company that is popular worldwide.,The capital city of Cambodia is Phnom Penh.,1
The Atomium in Brussels is a famous landmark in Belgium.,The capital city of Nepal is Kathmandu.,1
The Cliffs of Moher are a popular tourist attraction in Ireland.,The capital city of Sri Lanka is Colombo.,1
The Little Mermaid statue in Copenhagen is a famous landmark in Denmark.,The capital city of Bhutan is Thimphu.,1
The Wawel Castle in Krakow is a historic monument in Poland.,The capital city of Indonesia is Jakarta.,1
The Plitvice Lakes National Park is a natural wonder in Croatia.,The capital city of Myanmar is Naypyidaw.,1
The Parliament Building in Budapest is a famous landmark in Hungary.,The capital city of South Korea is Seoul.,1
Bran Castle in Transylvania is a famous castle in Romania.,The capital city of North Korea is Pyongyang.,1
The Sibelius Monument in Helsinki is a famous landmark in Finland.,The capital city of Taiwan is Taipei.,1
The Charles Bridge in Prague is a famous bridge in Czech Republic.,The capital city of Mongolia is Ulaanbaatar.,1
"The Colosseum is a famous landmark in Rome, Italy.",The capital city of Bangladesh is Dhaka.,1
"The Sagrada Familia is a famous church in Barcelona, Spain.",The capital city of Thailand is Bangkok.,1
"The Eiffel Tower is a famous landmark in Paris, France.",The capital city of Laos is Vientiane.,1
The Acropolis of Athens is a famous landmark in Greece.,The capital city of Afghanistan is Kabul.,1
Mercedes-Benz is a German multinational automotive manufacturer.,The capital city of UAE is Abu Dhabi.,1
Lisbon is the capital city of Portugal.,The capital city of Bahrain is Manama.,1
The Northern Lights are a natural phenomenon that can be seen in Norway.,The capital city of India is New Delhi.,1
Dublin is the capital city of Ireland.,The capital city of Pakistan is Islamabad.,1
IKEA is a Swedish multinational furniture retailer.,The capital city of Oman is Muscat.,1
"The Little Mermaid statue is a famous landmark in Copenhagen, Denmark.",The capital city of Qatar is Doha.,1
The Matterhorn is a famous mountain in Switzerland.,The capital city of Israel is Jerusalem.,1
Helsinki is the capital city of Finland.,The capital city of Jordan is Amman.,1
"The Hofburg Palace is a famous landmark in Vienna, Austria.",The capital city of Lebanon is Beirut.,1
"The Hermitage Museum is a famous museum in St. Petersburg, Russia.",The capital city of Saudi Arabia is Riyadh.,1
Dubrovnik is a famous city in Croatia.,The capital city of Yemen is Sana'a.,1
"The Parliament Building is a famous landmark in Budapest, Hungary.",The capital city of Iran is Tehran.,1
Amsterdam is the capital city of the Netherlands.,The capital city of Kazakhstan is Nur-Sultan.,1
"Bran Castle is a famous landmark in Romania, known as the inspiration for Dracula's castle.",The capital city of Kyrgyzstan is Bishkek.,1
The Blue Lagoon is a famous geothermal spa in Iceland.,The capital city of Tajikistan is Dushanbe.,1
Bordeaux is a region in France known for producing high-quality wine.,The capital city of Turkmenistan is Ashgabat.,1
"Oktoberfest is a festival held annually in Munich, Germany to celebrate beer.",The capital city of Uzbekistan is Tashkent.,1
Barcelona is a city in Spain famous for its architecture and beaches.,The capital city of Brunei is Bandar Seri Begawan.,1
The Colosseum in Rome is an iconic symbol of Italian history and architecture.,The capital city of East Timor is Dili.,1
The Parthenon in Athens is a famous temple built in ancient Greece.,The capital city of Maldives is Malé.,1
The Northern Lights are a natural phenomenon that can be seen in Norway.,The capital city of Thailand is Bangkok.,1
Ikea is a Swedish furniture company that is popular worldwide.,The capital city of Vietnam is Hanoi.,1
The Red Square in Moscow is a famous tourist attraction in Russia.,The capital city of Cambodia is Phnom Penh.,1
Bruges is a beautiful city in Belgium famous for its canals and medieval architecture.,The capital city of Myanmar is Naypyidaw.,1
The Vienna State Opera is a world-renowned opera house in Austria.,The capital city of Philippines is Manila.,1
The Cliffs of Moher in Ireland are a popular tourist destination known for their scenic beauty.,The capital city of Indonesia is Jakarta.,1
Keukenhof is a famous tulip garden in the Netherlands.,The capital city of Singapore is Singapore.,1
Lisbon is the capital city of Portugal known for its colorful streets and historic architecture.,The capital city of Malaysia is Kuala Lumpur.,1
The Matterhorn is a famous mountain peak in Switzerland that attracts many tourists.,The capital city of Laos is Vientiane.,1
The Sydney Opera House in Australia was designed by a Danish architect.,The capital city of Brunei is Bandar Seri Begawan.,1
"The Northern Lights can also be seen in Finland, particularly in Lapland.",The capital city of South Korea is Seoul.,1
Prague Castle is a famous castle in the Czech Republic that dates back to the 9th century.,The capital city of North Korea is Pyongyang.,1
Edinburgh Castle in Scotland is a historic fortress that dominates the city skyline.,The capital city of Taiwan is Taipei.,1
The Széchenyi Thermal Baths in Budapest are the largest thermal baths in Europe.,The capital city of Mongolia is Ulaanbaatar.,1
"Oktoberfest is an annual beer festival held in Munich, Germany.",The capital city of China is Beijing.,1
The Colosseum in Rome is one of the most famous landmarks in Italy.,The capital city of Hong Kong is Hong Kong.,1
Bordeaux is a wine-producing region in southwestern France.,The capital city of Macau is Macau.,1
The Costa del Sol is a popular tourist destination in Spain.,The capital city of Japan is Tokyo.,1
The fjords in Norway are a popular tourist attraction.,The capital city of Russia is Moscow.,1
The Parthenon in Athens is a famous ancient temple in Greece.,The capital city of India is New Delhi.,1
The Matterhorn is a famous mountain peak in Switzerland.,The capital city of Pakistan is Islamabad.,1
The Cliffs of Moher are a famous natural attraction in Ireland.,The capital city of Bangladesh is Dhaka.,1
The Belgian chocolate industry is one of the most renowned in the world.,The capital city of Sri Lanka is Colombo.,1
Keukenhof Gardens is a popular tourist attraction in the Netherlands.,The capital city of Nepal is Kathmandu.,1
The Algarve is a popular beach destination in Portugal.,The capital city of Bhutan is Thimphu.,1
India is the seventh largest country in the world.,France is known for its world-famous cuisine and wine.,1
South Korea is a democratic country located in East Asia.,"Italy is famous for its art, architecture, and history.",1
Taiwan is a small island nation off the coast of China.,Spain is a popular tourist destination known for its beautiful beaches and vibrant culture.,1
Saudi Arabia is a country in the Middle East known for its oil reserves.,Greece has a rich history and is known as the cradle of Western civilization.,1
The Philippines is an archipelago of over 7000 islands.,Germany is a major economic power in Europe and home to many famous car manufacturers.,1
Russia is the largest country in the world in terms of land area.,The United Kingdom is known for its royal family and rich history.,1
Thailand is a popular tourist destination in Southeast Asia.,Russia is the largest country in the world and has a rich cultural heritage.,1
Turkey is a country that spans two continents which are Europe and Asia,Switzerland is known for its picturesque landscapes and is a popular skiing destination.,1
Vietnam is a country in Southeast Asia known for its beautiful landscapes.,"The Netherlands is famous for its tulips, windmills, and canals.",1
Iran is a country in the Middle East with a long history and rich culture.,Sweden is known for its social welfare system and quality of life.,1
Israel is a small country in the Middle East with a diverse population.,Norway is known for its stunning fjords and natural beauty.,1
Jordan is a country in the Middle East with ancient historical sites.,Denmark is a small country with a high standard of living and a strong welfare system.,1
Lebanon is a country in the Middle East with a rich culinary tradition.,Austria is famous for its music and cultural heritage.,1
Malaysia is a country in Southeast Asia with a diverse population and culture.,"Belgium is known for its chocolate, waffles, and beer.",1
"Nepal is a country in South Asia with many mountains, including Mount Everest.",Portugal is a popular tourist destination known for its beaches and historic landmarks.,1
North Korea is a country in East Asia that is often in the news for its political situation.,Croatia is a beautiful country with a long coastline and stunning national parks.,1
Pakistan is a country in South Asia with a population of over 200 million people.,Finland is known for its beautiful nature and northern lights.,1
The United Arab Emirates is a federation of seven emirates in the Middle East.,Ireland is famous for its pub culture and stunning landscapes.,1
Yemen is a country in the Middle East with a long history of conflict.,Hungary is a beautiful country with a rich cultural heritage.,1
Bangladesh is a country in South Asia with a population of over 160 million people.,Poland is a country with a rich history and a strong cultural identity.,1
Cambodia is a country in Southeast Asia known for its ancient temples.,Slovakia is a small country with a rich cultural heritage and stunning landscapes.,1
Hong Kong is a special administrative region of China.,France is famous for its wine and cuisine.,1
Indonesia is a country in Southeast Asia with over 17000 islands.,Italy is home to several famous landmarks and tourist attractions.,1
Japan is an island nation in East Asia known for its technology and culture.,Spain is known for its vibrant culture and festivals.,1
Kazakhstan is a country in Central Asia known for its vast steppes and deserts.,Germany is a major economic power in Europe.,1
Laos is a country in Southeast Asia known for its natural beauty and laid-back lifestyle.,Greece has a rich history and is known as the birthplace of democracy.,1
Mongolia is a landlocked country in East Asia known for its nomadic culture and rugged landscapes.,"The United Kingdom is a sovereign country that includes England, Scotland, Wales, and Northern Ireland.",1
Myanmar is a country in Southeast Asia formerly known as Burma.,Sweden is known for its social welfare system and high quality of life.,1
Nepal is a country in South Asia known for its stunning Himalayan mountain range.,Russia is the largest country in the world and spans two continents.,1
North Korea is a country in East Asia with a government that is often criticized for human rights violations.,"Switzerland is famous for its chocolate, cheese, and watches.",1
The Philippines is a country in Southeast Asia with a rich cultural heritage.,Austria is known for its beautiful scenery and classical music.,1
Singapore is a small island nation in Southeast Asia known for its modernity and cleanliness.,Norway is a Scandinavian country known for its fjords and Northern Lights.,1
South Korea is a country in East Asia known for its K-pop music and popular dramas.,Portugal is a popular tourist destination with a rich history and culture.,1
Sri Lanka is an island nation in South Asia known for its tea plantations and ancient temples.,Ireland is known for its lush green countryside and pubs.,1
Taiwan is a democratic country in East Asia with a thriving economy.,Denmark is a small Nordic country known for its hygge lifestyle.,1
Thailand is a country in Southeast Asia known for its spicy food and beautiful beaches.,"The Netherlands is famous for its tulips, windmills, and cheese.",1
Vietnam is a country in Southeast Asia known for its diverse cuisine and scenic landscapes.,"Belgium is known for its beer, chocolate, and waffles.",1
India is a country in South Asia with a rich history and culture.,Croatia is a popular tourist destination on the Adriatic Sea.,1
Bhutan is a small landlocked country in South Asia known for its Gross National Happiness index.,"Finland is known for its saunas, design, and Northern Lights.",1
Malaysia is a country in Southeast Asia with a diverse population and culture.,Hungary is famous for its thermal baths and goulash.,1
Brunei is a small sultanate in Southeast Asia known for its oil wealth.,Poland is a country with a rich history and culture.,1
The Maldives is a small island nation in South Asia known for its luxury resorts and turquoise waters.,Germany is known for its engineering and technology.,1
Pakistan is a country in South Asia with a rich cultural heritage and diverse geography.,Italy has a rich history of art and architecture.,1
The United Arab Emirates is a country in the Middle East known for its modern cities and luxurious shopping malls.,Spain is known for its vibrant culture and music.,1
Yemen is a country in the Middle East with a rich history and culture,France is famous for its cuisine and wine.,1
Turkey is a country in both Europe and Asia with a rich cultural heritage.,Greece has a rich mythology and history.,1
Saudi Arabia is a country in the Middle East with a wealth of oil reserves.,Portugal is famous for its port wine and beautiful beaches.,1
Jordan is a country in the Middle East with a rich history and ancient ruins.,The Netherlands is known for its windmills and tulips.,1
Iran is a country in the Middle East with a long history and ancient culture.,Switzerland is famous for its chocolates and skiing resorts.,1
Iraq is a country in the Middle East with a long history and ancient ruins.,Norway has a beautiful natural scenery and fjords.,1
Israel is a country in the Middle East with a diverse population and history.,"Belgium is known for its chocolates, waffles, and beers.",1
"Lebanon is a country in the Middle East known for its food, wine, and cultural diversity.",Austria has a rich history of classical music.,1
Oman is a country in the Middle East with a diverse geography and rich culture.,Ireland is known for its beautiful landscapes and Celtic culture.,1
Indonesia is the largest archipelago in the world and home to a diverse array of cultures and languages.,Sweden is famous for its furniture design and fashion brands.,1
South Korea is a country in East Asia known for its technology and pop culture.,Denmark is known for its fairytales and architecture.,1
Cambodia is a country in Southeast Asia known for its ancient temples and beautiful landscapes.,Finland is famous for its saunas and midnight sun.,1
Sri Lanka is a tropical island nation in South Asia known for its tea and spices.,Hungary has a rich culinary tradition and thermal baths.,1
Myanmar is a country in Southeast Asia known for its temples and pagodas.,Scotland is known for its kilts and bagpipes.,1
Philippines is a country in Southeast Asia known for its beautiful beaches and friendly people.,Czech Republic is famous for its beer and beautiful cities.,1
Singapore is a city-state in Southeast Asia known for its cleanliness and efficiency.,Romania has a rich folklore and Gothic architecture.,1
The Philippines is an archipelago country in Southeast Asia known for its beautiful beaches and friendly people.,Austria is known for its music and the arts.,1
Cambodia is a country in Southeast Asia known for its ancient temples and beautiful countryside.,Sweden is famous for its design and fashion.,1
Nepal is a country in South Asia known for its beautiful mountains and rich cultural heritage.,Belgium is known for its chocolate and beer.,1
"Sri Lanka is a small island nation in South Asia known for its beautiful beaches, tea plantations, and ancient ruins.",Ireland is famous for its green countryside and whiskey.,1
Bhutan is a small country in South Asia known for its emphasis on gross national happiness and sustainable development.,Denmark is known for its hygge lifestyle and design.,1
Indonesia is a country in Southeast Asia known for its diverse culture and beautiful landscapes.,Poland is famous for its history and cuisine.,1
Myanmar is a country in Southeast Asia known for its ancient temples and beautiful scenery.,Croatia is a popular destination for its beaches and islands.,1
South Korea is a country in East Asia known for its advanced technology and pop culture.,Hungary is known for its thermal baths and spas.,1
North Korea is a country in East Asia known for its reclusive government and nuclear program.,Romania is famous for its castles and folklore.,1
Taiwan is a small island nation in East Asia known for its night markets and beautiful scenery.,Finland is known for its northern lights and saunas.,1
Mongolia is a landlocked country in Central Asia known for its vast steppes and nomadic culture.,Czech Republic is famous for its beer and architecture.,1
Bangladesh is a country in South Asia known for its vibrant culture and delicious cuisine.,Italy is known for its delicious cuisine and rich cultural heritage.,1
Thailand is a country in Southeast Asia known for its beautiful beaches and delicious food.,Spain is a popular tourist destination known for its beautiful beaches and warm weather.,1
Laos is a landlocked country in Southeast Asia known for its beautiful temples and natural scenery.,France is famous for its fashion industry and iconic landmarks.,1
Afghanistan is a country in Central Asia known for its rugged terrain and ongoing conflict.,Greece is a country with a rich history and ancient ruins.,1
UAE is a federation of seven emirates in the Middle East known for its modern architecture and luxury shopping.,Germany is known for its engineering and automobile industries.,1
Bahrain is a small island nation in the Middle East known for its oil reserves and modern infrastructure.,Portugal is a country with a rich maritime history and beautiful coastlines.,1
India is a country in South Asia known for its rich cultural diversity and history.,Norway is a country with stunning natural beauty and fjords.,1
Pakistan is a country in South Asia known for its diverse culture and beautiful landscapes.,Ireland is famous for its green landscapes and Guinness beer.,1
Oman is a country in the Middle East known for its stunning desert landscapes and historic forts.,Sweden is known for its design and fashion industries.,1
Qatar is a small country in the Middle East known for its wealth and modern infrastructure.,Denmark is a country with a rich history and beautiful architecture.,1
Israel is a country in the Middle East known for its rich history and religious significance.,Switzerland is famous for its scenic beauty and chocolate.,1
Jordan is a country in the Middle East known for its ancient ruins and natural wonders.,Finland is a country with beautiful forests and lakes.,1
Lebanon is a country in the Middle East known for its vibrant culture and delicious cuisine.,Austria is famous for its skiing and beautiful architecture.,1
Saudi Arabia is a country in the Middle East known for its vast deserts and oil reserves.,Russia is a country with a rich history and beautiful art and architecture.,1
Yemen is a country in the Middle East known for its ancient architecture and stunning landscapes.,Croatia is a popular tourist destination known for its beautiful beaches and historic cities.,1
Iran is a country in the Middle East known for its rich history and cultural heritage.,Hungary is a country with a rich history and beautiful architecture.,1
Kazakhstan is a country in Central Asia known for its vast steppes and natural resources.,The Netherlands is famous for its tulips and windmills.,1
Kyrgyzstan is a country in Central Asia known for its beautiful mountains and nomadic culture.,Romania is a country with a rich history and beautiful landscapes.,1
Tajikistan is a country in Central Asia known for its stunning natural beauty and historic sites.,Iceland is known for its natural beauty and hot springs.,1
Turkmenistan is a country in Central Asia known for its rich history and natural resources.,France is famous for its wine and cheese.,1
Uzbekistan is a country in Central Asia known for its ancient Silk Road cities and colorful bazaars.,Germany is a popular destination for beer lovers.,1
Brunei is a small country on the island of Borneo known for its oil wealth and natural beauty.,Spain is known for its delicious cuisine and vibrant culture.,1
East Timor is a small country in Southeast Asia known for its rugged terrain and beautiful beaches.,Italy is a country famous for its art and architecture.,1
Maldives is a small island nation in South Asia known for its luxury resorts and stunning marine life.,Greece is known for its ancient history and mythology.,1
Thailand is a country in Southeast Asia known for its beautiful beaches and rich history.,Norway is a country known for its natural beauty and fjords.,1
Vietnam is a country in Southeast Asia known for its stunning landscapes and delicious cuisine.,Sweden is a country known for its design and fashion.,1
Cambodia is a country in Southeast Asia known for its ancient temples and beautiful countryside.,Russia is the largest country in the world by landmass.,1
Myanmar is a country in Southeast Asia known for its historic temples and beautiful landscapes.,Belgium is known for its delicious chocolate and waffles.,1
Philippines is a country in Southeast Asia known for its stunning beaches and diverse culture.,Austria is a country known for its music and opera.,1
Indonesia is a country in Southeast Asia known for its beautiful islands and rich biodiversity.,Ireland is famous for its stunning landscapes and green countryside.,1
Singapore is a small island city-state in Southeast Asia known for its modern architecture and vibrant nightlife.,Netherlands is a country known for its windmills and tulips.,1
Malaysia is a country in Southeast Asia known for its diverse culture and stunning landscapes.,Portugal is a country famous for its wine and seafood.,1
Laos is a country in Southeast Asia known for its beautiful waterfalls and serene Buddhist monasteries.,Switzerland is known for its beautiful mountains and skiing resorts.,1
Brunei is a small country in Southeast Asia known for its oil wealth and beautiful rainforests.,Denmark is a country known for its design and modern architecture.,1
South Korea is a country in East Asia known for its modern cities and traditional temples.,Finland is a country known for its beautiful lakes and forests.,1
North Korea is a country in East Asia known for its isolation and strict government.,Czech Republic is known for its beer and historic castles.,1
Taiwan is a small island nation in East Asia known for its night markets and beautiful scenery.,Scotland is famous for its rugged landscapes and historic castles.,1
Mongolia is a country in East Asia known for its vast grasslands and nomadic culture.,Hungary is known for its delicious cuisine and thermal baths.,1
China is a country in East Asia known for its rich history and modern cities.,Germany is known for its famous beer festivals.,1
Hong Kong is a special administrative region of China known for its vibrant city life and bustling harbor.,Italy is a popular tourist destination with a rich history.,1
Macau is a special administrative region of China known for its luxury resorts and casinos.,France is famous for its cuisine and wine.,1
Japan is a country in East Asia known for its advanced technology and unique culture.,Spain is known for its beautiful beaches and sunny weather.,1
Russia is a country in Northeast Asia known for its vast size and rich history.,Norway is a country known for its stunning natural beauty.,1
India is a country in South Asia known for its rich history and diverse culture.,Greece is home to several ancient ruins and landmarks.,1
Pakistan is a country in South Asia known for its beautiful landscapes and historic sites.,Switzerland is a country known for its beautiful landscapes and skiing.,1
Bangladesh is a country in South Asia known for its lush greenery and delicious cuisine.,Ireland is known for its rolling green hills and rugged coastlines.,1
Sri Lanka is an island nation in South Asia known for its stunning beaches and ancient temples.,Belgium is famous for its chocolate and beer.,1
Nepal is a country in South Asia known for its majestic mountains and vibrant culture.,The Netherlands is known for its picturesque windmills and tulip fields.,1
Bhutan is a small country in South Asia known for its pristine forests and traditional way of life.,Portugal is a country with a rich history and beautiful beaches.,1
France is known for its world-famous cuisine and wine.,The Indian Ocean borders India to the south.,1
"Italy is famous for its art, architecture, and history.",The Korean War lasted from 1950 to 1953.,1
Spain is a popular tourist destination known for its beautiful beaches and vibrant culture.,The official language of Taiwan is Mandarin Chinese.,1
Greece has a rich history and is known as the cradle of Western civilization.,Islam is the dominant religion in Saudi Arabia.,1
Germany is a major economic power in Europe and home to many famous car manufacturers.,The capital city of the Philippines is Manila.,1
The United Kingdom is known for its royal family and rich history.,Moscow is the capital city of Russia.,1
Russia is the largest country in the world and has a rich cultural heritage.,The official name of Thailand is the Kingdom of Thailand.,1
Switzerland is known for its picturesque landscapes and is a popular skiing destination.,Istanbul is the largest city in Turkey,1
"The Netherlands is famous for its tulips, windmills, and canals.",The Mekong Delta is located in southern Vietnam.,1
Sweden is known for its social welfare system and quality of life.,Tehran is the capital city of Iran.,1
Norway is known for its stunning fjords and natural beauty.,"Jerusalem is a city that is considered holy by three major religions which are Judaism, Christianity, and Islam.",1
Denmark is a small country with a high standard of living and a strong welfare system.,"The Dead Sea, one of the saltiest bodies of water in the world, is located between Jordan and Israel.",1
Austria is famous for its music and cultural heritage.,Beirut is the capital city of Lebanon.,1
"Belgium is known for its chocolate, waffles, and beer.",The Petronas Twin Towers in Kuala Lumpur are among the tallest buildings in the world.,1
Portugal is a popular tourist destination known for its beaches and historic landmarks.,The official language of Nepal is Nepali.,1
Croatia is a beautiful country with a long coastline and stunning national parks.,Pyongyang is the capital city of North Korea.,1
Finland is known for its beautiful nature and northern lights.,Islamabad is the capital city of Pakistan.,1
Ireland is famous for its pub culture and stunning landscapes.,Dubai is a popular tourist destination in the United Arab Emirates known for its luxury shopping and entertainment.,1
Hungary is a beautiful country with a rich cultural heritage.,Sana'a is the capital city of Yemen.,1
Poland is a country with a rich history and a strong cultural identity.,Dhaka is the capital city of Bangladesh.,1
Slovakia is a small country with a rich cultural heritage and stunning landscapes.,Angkor Wat is a temple complex in Cambodia that is a UNESCO World Heritage Site.,1
France is famous for its wine and cuisine.,The official languages of Hong Kong are Chinese and English.,1
Italy is home to several famous landmarks and tourist attractions.,Jakarta is the capital city of Indonesia.,1
Spain is known for its vibrant culture and festivals.,The Japanese yen is the official currency of Japan.,1
Germany is a major economic power in Europe.,Astana is the capital city of Kazakhstan.,1
Greece has a rich history and is known as the birthplace of democracy.,Vientiane is the capital city of Laos.,1
"The United Kingdom is a sovereign country that includes England, Scotland, Wales, and Northern Ireland.",Ulaanbaatar is the capital city of Mongolia.,1
Sweden is known for its social welfare system and high quality of life.,The Irrawaddy River is the longest river in Myanmar.,1
Russia is the largest country in the world and spans two continents.,"Mount Everest, the highest mountain in the world, is located in Nepal.",1
"Switzerland is famous for its chocolate, cheese, and watches.",Kim Jong-un is the current leader of North Korea.,1
Austria is known for its beautiful scenery and classical music.,"Filipino cuisine includes dishes influenced by Chinese, Spanish, and American cuisine.",1
Norway is a Scandinavian country known for its fjords and Northern Lights.,"The Merlion, a mythical creature with the head of a lion and the body of a fish, is a symbol of Singapore.",1
Portugal is a popular tourist destination with a rich history and culture.,"Gangnam Style, a song by the South Korean singer Psy, became a global hit in 2012.",1
Ireland is known for its lush green countryside and pubs.,Colombo is the largest city in Sri Lanka.,1
Denmark is a small Nordic country known for its hygge lifestyle.,"Taipei 101, a skyscraper in Taipei, was the tallest building in the world from 2004 to 2010.",1
"The Netherlands is famous for its tulips, windmills, and cheese.",Bangkok is the capital city of Thailand.,1
"Belgium is known for its beer, chocolate, and waffles.",Hanoi is the capital city of Vietnam.,1
Croatia is a popular tourist destination on the Adriatic Sea.,New Delhi is the capital city of India.,1
"Finland is known for its saunas, design, and Northern Lights.",Thimphu is the capital city of Bhutan.,1
Hungary is famous for its thermal baths and goulash.,Kuala Lumpur is the capital city of Malaysia.,1
Poland is a country with a rich history and culture.,Bandar Seri Begawan is the capital city of Brunei.,1
Germany is known for its engineering and technology.,Malé is the capital city of the Maldives.,1
Italy has a rich history of art and architecture.,Islamabad is the capital city of Pakistan.,1
Spain is known for its vibrant culture and music.,Abu Dhabi is the capital city of the United Arab Emirates.,1
France is famous for its cuisine and wine.,Sana'a is the capital city of Yemen.,1
Greece has a rich mythology and history.,Istanbul is the largest city in Turkey.,1
Portugal is famous for its port wine and beautiful beaches.,Riyadh is the capital city of Saudi Arabia.,1
The Netherlands is known for its windmills and tulips.,Amman is the capital city of Jordan.,1
Switzerland is famous for its chocolates and skiing resorts.,Tehran is the capital city of Iran.,1
Norway has a beautiful natural scenery and fjords.,Baghdad is the capital city of Iraq.,1
"Belgium is known for its chocolates, waffles, and beers.","Jerusalem is a holy city for Jews, Christians, and Muslims.",1
Austria has a rich history of classical music.,Beirut is the capital city of Lebanon.,1
Ireland is known for its beautiful landscapes and Celtic culture.,Muscat is the capital city of Oman.,1
Sweden is famous for its furniture design and fashion brands.,Jakarta is the capital city of Indonesia.,1
Denmark is known for its fairytales and architecture.,Seoul is the capital city of South Korea.,1
Finland is famous for its saunas and midnight sun.,Phnom Penh is the capital city of Cambodia.,1
Hungary has a rich culinary tradition and thermal baths.,Colombo is the capital city of Sri Lanka.,1
Scotland is known for its kilts and bagpipes.,Naypyidaw is the capital city of Myanmar.,1
Czech Republic is famous for its beer and beautiful cities.,Manila is the capital city of the Philippines.,1
Romania has a rich folklore and Gothic architecture.,Singapore is both the capital city and the country of Singapore.,1
Croatia is known for its beautiful coastline and historic cities.,Taipei is the capital city of Taiwan.,1
Germany is known for its high-quality engineering and innovative technology.,Bangkok is the capital city of Thailand.,1
France is famous for its gourmet cuisine and fine wines.,Hong Kong is both the capital city and the region of Hong Kong.,1
Italy is known for its rich history and culture.,Vientiane is the capital city of Laos.,1
Spain is a popular tourist destination with beautiful beaches and sunny weather.,Macau is both the capital city and the region of Macau.,1
Greece is home to some of the world's most famous ancient ruins.,Dhaka is the capital city of Bangladesh.,1
"The United Kingdom is made up of England, Scotland, Wales, and Northern Ireland.",Kathmandu is the capital city of Nepal.,1
Portugal is a country known for its warm climate and beautiful beaches.,Manama is the capital city of Bahrain.,1
The Netherlands is famous for its tulips and windmills.,Kuwait City is the capital city of Kuwait.,1
"Ireland is a country with a rich history and culture, and is known for its beer and whiskey.",Dubai is one of the largest cities in the United Arab Emirates.,1
Sweden is a Scandinavian country known for its natural beauty and outdoor lifestyle.,Ulaanbaatar is the capital city of Mongolia.,1
Switzerland is a country known for its stunning alpine scenery and luxurious ski resorts.,Hanoi is the capital city of Vietnam.,1
Denmark is a Scandinavian country known for its design and architecture.,New Delhi is the capital city of India.,1
Norway is a country known for its fjords and outdoor activities such as hiking and skiing.,Kuala Lumpur is the capital city of Malaysia.,1
